AEDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
10/12/2011,20,16,11,14,9,5,88,68,49,1021,1017,1014,10,10,10,35,14,,0,4,Rain,151
10/13/2011,19,17,15,13,10,8,88,64,52,1023,1022,1020,10,10,10,32,16,,0,5,,84
10/14/2011,20,18,16,17,12,9,94,70,59,1022,1018,1014,10,10,5,29,21,,0,6,Rain,50
10/15/2011,23,20,18,18,16,15,94,80,61,1014,1009,1006,10,9,4,29,16,,0,4,Rain,58
10/16/2011,21,18,16,17,13,8,88,69,52,1024,1015,1009,10,10,10,26,14,,0,2,,170
10/17/2011,18,16,13,13,8,4,94,63,42,1034,1030,1024,10,9,4,42,21,60,0,4,Rain,175
10/18/2011,19,16,13,10,8,6,77,58,43,1035,1033,1030,10,10,10,26,13,,0,4,,107
10/19/2011,23,18,13,11,10,8,82,60,43,1032,1029,1027,10,10,10,34,14,,0,1,,6
10/20/2011,26,20,14,15,12,10,77,59,39,1028,1025,1022,10,10,10,39,16,,0,0,,4
10/21/2011,30,23,16,17,11,3,94,53,19,1024,1022,1020,10,10,10,32,14,,0,3,,9
10/22/2011,26,21,17,18,16,14,94,77,47,1024,1023,1020,10,10,10,32,21,,0,4,,135
10/23/2011,25,22,19,19,17,14,100,78,57,1022,1019,1016,10,10,6,29,18,,0,6,,140
10/24/2011,34,27,19,17,13,6,88,50,17,1016,1010,1006,10,9,8,29,14,47,0,2,Rain,357
10/25/2011,27,21,16,18,14,9,94,81,34,1019,1012,1007,10,9,6,48,26,60,0,6,Rain,172
10/26/2011,17,16,14,13,10,8,94,72,55,1024,1022,1019,10,9,5,32,27,,0,6,Rain,146
10/27/2011,19,17,14,13,11,8,94,66,49,1024,1023,1021,10,10,10,27,21,,0,6,Rain,96
10/28/2011,24,20,17,15,13,11,77,64,50,1022,1017,1013,10,10,10,37,19,,0,5,,24
10/29/2011,28,23,18,19,17,15,88,70,51,1013,1010,1007,10,10,10,29,14,,0,3,Thunderstorm,26
10/30/2011,24,20,16,18,16,12,100,83,61,1017,1012,1009,10,9,3,58,14,72,0,4,Rain,168
10/31/2011,19,17,15,13,11,9,82,67,52,1021,1020,1017,10,10,10,37,26,,0,2,,190
11/1/2011,20,18,15,13,11,10,88,68,56,1021,1017,1014,10,10,10,26,18,29,0,5,Rain,150
11/2/2011,21,18,16,14,12,10,82,66,49,1014,1011,1009,10,10,9,35,16,,0,3,Rain,112
11/3/2011,18,16,14,15,12,7,100,82,49,1017,1013,1011,10,7,3,32,18,,0,6,Rain,115
11/4/2011,21,18,16,12,11,9,72,62,49,1021,1018,1016,10,10,10,26,10,,0,4,,149
11/5/2011,25,21,17,17,14,11,78,67,50,1021,1016,1013,10,10,10,39,16,,0,3,,19
11/6/2011,32,24,18,18,16,13,88,59,33,1013,1011,1008,10,10,10,34,14,,0,8,,354
11/7/2011,29,24,20,20,17,14,100,70,45,1015,1012,1010,10,10,7,26,16,,0,5,Rain-Thunderstorm,174
11/8/2011,30,24,19,21,19,18,100,82,51,1016,1012,1007,10,8,0,47,16,66,0,4,Rain-Thunderstorm,134
11/9/2011,31,26,20,20,19,16,100,66,45,1014,1011,1008,10,10,9,39,18,,0,4,Rain-Thunderstorm,10
11/10/2011,29,23,18,18,14,7,78,54,28,1021,1011,1006,10,10,10,42,23,61,0,4,Rain,295
11/11/2011,23,20,18,15,12,8,73,60,38,1024,1022,1021,10,10,10,34,18,,0,4,,66
11/12/2011,25,22,20,19,16,13,94,68,50,1022,1017,1014,10,10,10,29,19,,0,5,,65
11/13/2011,24,21,19,19,18,16,94,81,61,1019,1015,1012,10,10,10,32,18,,0,6,,115
11/14/2011,38,29,19,19,14,4,94,53,13,1013,1008,1004,10,10,9,63,19,74,0,2,,337
11/15/2011,26,22,18,16,14,10,83,62,36,1019,1016,1013,10,10,10,42,24,,0,2,,83
11/16/2011,22,19,16,18,17,16,100,84,73,1022,1017,1014,10,10,5,53,18,76,0,6,Rain,258
11/17/2011,19,17,16,17,16,15,100,93,83,1021,1019,1018,10,7,2,14,10,,0,7,Rain,147
11/18/2011,26,22,18,18,17,16,94,78,57,1018,1017,1015,10,9,5,29,11,,0,4,,27
11/19/2011,31,24,19,19,18,15,88,67,49,1016,1012,1008,10,10,10,45,18,64,0,1,,16
11/20/2011,29,24,19,20,18,16,94,83,51,1016,1010,1007,10,10,7,39,23,,0,5,Rain,155
11/21/2011,23,20,17,18,15,12,94,73,50,1018,1016,1014,10,10,10,29,18,,0,5,Rain,50
11/22/2011,22,18,15,18,16,14,94,88,73,1014,1011,1009,10,9,3,34,14,,0,7,Rain,270
11/23/2011,18,17,15,16,14,11,100,86,64,1024,1017,1012,10,7,3,37,19,,0,6,Rain,176
11/24/2011,18,17,16,14,12,10,88,72,59,1027,1025,1023,10,10,7,37,27,,0,6,Rain,124
11/25/2011,19,17,15,18,16,12,100,90,72,1025,1021,1016,10,8,3,35,18,,0,6,Rain,94
11/26/2011,28,23,19,20,18,7,100,82,30,1015,1007,1002,10,6,2,48,34,72,0,6,Rain,23
11/27/2011,28,23,19,18,11,8,83,50,34,1017,1008,1004,10,10,10,40,23,55,0,1,,288
11/28/2011,28,23,18,19,16,12,88,69,42,1017,1016,1014,10,10,10,40,18,52,0,3,,17
11/29/2011,27,23,19,20,19,18,94,79,61,1017,1014,1012,10,10,9,52,27,71,0,4,,32
11/30/2011,32,26,19,20,18,13,94,67,33,1014,1010,1008,10,10,7,45,26,48,0,6,Rain,5
12/1/2011,19,17,16,16,11,8,94,66,52,1022,1020,1015,10,10,10,47,34,63,0,4,Rain,182
12/2/2011,19,17,14,13,10,7,94,65,46,1022,1021,1020,10,10,5,40,29,53,0,4,Rain,178
12/3/2011,22,18,14,12,9,8,72,57,41,1022,1018,1015,10,10,10,35,18,,0,2,Rain,350
12/4/2011,19,17,15,15,12,7,94,73,52,1020,1015,1012,10,9,4,50,24,64,0,6,Rain,177
12/5/2011,18,14,12,13,10,7,94,74,63,1021,1020,1019,10,9,4,48,34,50,0,5,Rain,190
12/6/2011,18,16,13,12,11,6,94,74,48,1020,1019,1017,10,10,6,29,19,,0,6,Rain,186
12/7/2011,20,16,12,16,13,8,100,82,63,1017,1015,1013,10,8,2,29,16,,0,5,Rain,153
12/8/2011,22,19,16,17,16,14,100,89,60,1015,1013,1012,10,9,4,26,13,,0,6,Rain,159
12/9/2011,24,20,16,17,16,13,100,80,53,1015,1014,1012,10,10,10,26,13,,0,4,Fog,143
12/10/2011,23,20,18,18,16,15,94,77,61,1013,1009,1006,10,10,10,26,11,,0,5,,107
12/11/2011,28,23,19,19,17,16,100,79,51,1006,1004,1002,10,9,1,37,14,55,0,5,Rain-Thunderstorm,327
12/12/2011,20,19,18,19,16,14,94,86,73,1007,1006,1004,10,8,3,42,29,,0,7,Rain,180
12/13/2011,21,18,16,16,13,11,100,72,53,1012,1008,1005,10,10,9,37,31,55,0,5,Rain,192
12/14/2011,20,18,15,14,11,8,82,63,49,1019,1015,1012,10,10,10,35,29,53,0,4,,183
12/15/2011,22,18,15,13,12,10,88,64,46,1020,1019,1017,10,10,7,24,18,,0,4,Rain,167
12/16/2011,22,19,16,13,11,8,77,61,43,1023,1021,1019,10,10,10,23,14,,0,4,,167
12/17/2011,22,19,17,11,9,8,68,54,41,1023,1021,1020,10,10,10,23,14,,0,4,,111
12/18/2011,23,19,16,15,12,10,77,59,44,1020,1017,1013,10,10,10,37,16,,0,6,Rain,11
12/19/2011,24,22,20,19,17,15,94,80,68,1013,1009,1007,10,9,5,39,26,,0,6,Rain-Thunderstorm,23
12/20/2011,21,20,19,18,16,14,94,79,68,1017,1013,1008,10,10,10,34,21,52,0,5,,186
12/21/2011,22,20,19,17,16,14,83,75,64,1018,1017,1016,10,10,10,26,18,,0,6,,168
12/22/2011,22,20,19,17,16,15,88,79,64,1019,1017,1015,10,10,7,21,13,,0,6,Rain,114
12/23/2011,25,22,19,20,18,17,94,84,61,1016,1014,1012,10,9,5,29,13,,0,5,Rain-Thunderstorm,104
12/24/2011,26,23,20,20,18,16,100,78,54,1014,1013,1011,10,10,10,32,11,,0,3,Rain,114
12/25/2011,28,24,20,19,18,15,94,70,45,1013,1010,1008,10,10,10,47,18,50,0,1,,29
12/26/2011,28,24,20,19,17,15,83,65,48,1009,1005,1002,10,10,10,45,21,53,0,5,,21
12/27/2011,21,20,20,18,15,13,88,73,60,1013,1010,1006,10,10,10,39,34,55,0,6,Rain,184
12/28/2011,22,20,19,17,14,12,83,69,64,1014,1012,1011,10,10,10,37,31,50,0,3,Rain,183
12/29/2011,22,20,18,15,14,12,83,68,53,1018,1015,1012,10,10,10,32,23,,0,3,,188
12/30/2011,24,20,17,15,13,10,88,62,44,1021,1019,1017,10,10,7,27,19,,0,3,Rain,152
12/31/2011,24,20,17,16,13,12,82,64,50,1021,1019,1017,10,10,10,24,14,,0,4,Rain,81
